fold,fpr,tpr,auc
1,0.0,0.0,0.4583333333333333
1,0.1111111111111111,0.0,0.4583333333333333
1,0.2222222222222222,0.0,0.4583333333333333
1,0.2222222222222222,0.125,0.4583333333333333
1,0.3333333333333333,0.125,0.4583333333333333
1,0.3333333333333333,0.375,0.4583333333333333
1,0.4444444444444444,0.375,0.4583333333333333
1,0.4444444444444444,0.5,0.4583333333333333
1,0.6666666666666666,0.5,0.4583333333333333
1,0.6666666666666666,0.75,0.4583333333333333
1,0.7777777777777778,0.75,0.4583333333333333
1,0.7777777777777778,0.875,0.4583333333333333
1,0.8888888888888888,0.875,0.4583333333333333
1,0.8888888888888888,1.0,0.4583333333333333
1,1.0,1.0,0.4583333333333333
2,0.0,0.0,0.4444444444444444
2,0.0,0.125,0.4444444444444444
2,0.1111111111111111,0.125,0.4444444444444444
2,0.1111111111111111,0.25,0.4444444444444444
2,0.2222222222222222,0.25,0.4444444444444444
2,0.2222222222222222,0.375,0.4444444444444444
2,0.5555555555555556,0.375,0.4444444444444444
2,0.5555555555555556,0.5,0.4444444444444444
2,0.7777777777777778,0.5,0.4444444444444444
2,0.7777777777777778,0.75,0.4444444444444444
2,1.0,0.75,0.4444444444444444
2,1.0,1.0,0.4444444444444444
3,0.0,0.0,0.71875
3,0.0,0.125,0.71875
3,0.0,0.25,0.71875
3,0.25,0.25,0.71875
3,0.25,0.625,0.71875
3,0.375,0.625,0.71875
3,0.375,0.75,0.71875
3,0.5,0.75,0.71875
3,0.5,0.875,0.71875
3,0.625,0.875,0.71875
3,0.625,1.0,0.71875
3,1.0,1.0,0.71875
4,0.0,0.0,0.28125
4,0.125,0.0,0.28125
4,0.125,0.25,0.28125
4,0.875,0.25,0.28125
4,0.875,0.75,0.28125
4,1.0,0.75,0.28125
4,1.0,1.0,0.28125
5,0.0,0.0,0.5873015873015872
5,0.0,0.14285714285714285,0.5873015873015872
5,0.0,0.2857142857142857,0.5873015873015872
5,0.1111111111111111,0.2857142857142857,0.5873015873015872
5,0.1111111111111111,0.42857142857142855,0.5873015873015872
5,0.3333333333333333,0.42857142857142855,0.5873015873015872
5,0.3333333333333333,0.5714285714285714,0.5873015873015872
5,0.7777777777777778,0.5714285714285714,0.5873015873015872
5,0.7777777777777778,0.8571428571428571,0.5873015873015872
5,0.8888888888888888,0.8571428571428571,0.5873015873015872
5,0.8888888888888888,1.0,0.5873015873015872
5,1.0,1.0,0.5873015873015872
