fold,fpr,tpr,auc
1,0.0,0.0,0.625
1,0.0,0.125,0.625
1,0.0,0.25,0.625
1,0.1111111111111111,0.25,0.625
1,0.1111111111111111,0.5,0.625
1,0.4444444444444444,0.5,0.625
1,0.4444444444444444,0.625,0.625
1,0.5555555555555556,0.625,0.625
1,0.5555555555555556,0.75,0.625
1,0.8888888888888888,0.75,0.625
1,0.8888888888888888,1.0,0.625
1,1.0,1.0,0.625
2,0.0,0.0,0.5972222222222222
2,0.0,0.125,0.5972222222222222
2,0.0,0.5,0.5972222222222222
2,0.5555555555555556,0.5,0.5972222222222222
2,0.5555555555555556,0.625,0.5972222222222222
2,0.8888888888888888,0.625,0.5972222222222222
2,0.8888888888888888,1.0,0.5972222222222222
2,1.0,1.0,0.5972222222222222
3,0.0,0.0,0.71875
3,0.0,0.125,0.71875
3,0.0,0.25,0.71875
3,0.125,0.25,0.71875
3,0.125,0.5,0.71875
3,0.25,0.5,0.71875
3,0.25,0.75,0.71875
3,0.5,0.75,0.71875
3,0.5,0.875,0.71875
3,1.0,0.875,0.71875
3,1.0,1.0,0.71875
4,0.0,0.0,0.6328125
4,0.0,0.125,0.6328125
4,0.0,0.25,0.6328125
4,0.25,0.25,0.6328125
4,0.25,0.375,0.6328125
4,0.375,0.375,0.6328125
4,0.5,0.5,0.6328125
4,0.5,0.75,0.6328125
4,0.625,0.75,0.6328125
4,0.625,1.0,0.6328125
4,0.75,1.0,0.6328125
4,1.0,1.0,0.6328125
5,0.0,0.0,0.746031746031746
5,0.0,0.14285714285714285,0.746031746031746
5,0.0,0.2857142857142857,0.746031746031746
5,0.1111111111111111,0.2857142857142857,0.746031746031746
5,0.1111111111111111,0.42857142857142855,0.746031746031746
5,0.2222222222222222,0.42857142857142855,0.746031746031746
5,0.2222222222222222,0.7142857142857143,0.746031746031746
5,0.5555555555555556,0.7142857142857143,0.746031746031746
5,0.5555555555555556,0.8571428571428571,0.746031746031746
5,0.6666666666666666,0.8571428571428571,0.746031746031746
5,0.6666666666666666,1.0,0.746031746031746
5,1.0,1.0,0.746031746031746
