fold,fpr,tpr,auc
1,0.0,0.0,0.5972222222222222
1,0.0,0.125,0.5972222222222222
1,0.0,0.25,0.5972222222222222
1,0.3333333333333333,0.25,0.5972222222222222
1,0.3333333333333333,0.375,0.5972222222222222
1,0.4444444444444444,0.375,0.5972222222222222
1,0.4444444444444444,0.75,0.5972222222222222
1,0.7777777777777778,0.75,0.5972222222222222
1,0.7777777777777778,1.0,0.5972222222222222
1,1.0,1.0,0.5972222222222222
2,0.0,0.0,0.48611111111111105
2,0.0,0.125,0.48611111111111105
2,0.0,0.25,0.48611111111111105
2,0.2222222222222222,0.25,0.48611111111111105
2,0.2222222222222222,0.375,0.48611111111111105
2,0.5555555555555556,0.375,0.48611111111111105
2,0.5555555555555556,0.625,0.48611111111111105
2,0.7777777777777778,0.625,0.48611111111111105
2,0.7777777777777778,0.75,0.48611111111111105
2,1.0,0.75,0.48611111111111105
2,1.0,1.0,0.48611111111111105
3,0.0,0.0,0.71875
3,0.0,0.125,0.71875
3,0.0,0.25,0.71875
3,0.25,0.25,0.71875
3,0.25,0.75,0.71875
3,0.5,0.75,0.71875
3,0.5,0.875,0.71875
3,0.75,0.875,0.71875
3,0.75,1.0,0.71875
3,1.0,1.0,0.71875
4,0.0,0.0,0.25
4,0.125,0.0,0.25
4,0.125,0.125,0.25
4,0.375,0.125,0.25
4,0.375,0.25,0.25
4,0.75,0.25,0.25
4,0.75,0.5,0.25
4,1.0,0.5,0.25
4,1.0,1.0,0.25
5,0.0,0.0,0.6190476190476191
5,0.0,0.14285714285714285,0.6190476190476191
5,0.0,0.42857142857142855,0.6190476190476191
5,0.2222222222222222,0.42857142857142855,0.6190476190476191
5,0.2222222222222222,0.5714285714285714,0.6190476190476191
5,0.6666666666666666,0.5714285714285714,0.6190476190476191
5,0.6666666666666666,0.7142857142857143,0.6190476190476191
5,0.7777777777777778,0.7142857142857143,0.6190476190476191
5,0.7777777777777778,0.8571428571428571,0.6190476190476191
5,1.0,0.8571428571428571,0.6190476190476191
5,1.0,1.0,0.6190476190476191
